,Household_ID,N_catg1,N_catg2,N_catg3,N_catg4,N_catg5,N_catg6,N_catg7,N_catg8,N_catg9,N_catg10,N_catg11,N_catg12,N_catg13,N_catg14,N_catg15,E_catg1,E_catg2,E_catg3,E_catg4,E_catg5,E_catg6,E_catg7,E_catg8,E_catg9,E_catg10,E_catg11,E_catg12,E_catg13,E_catg14,E_catg15,Household_Income,Age_Household_Head,Number_Of_Kids,Total_Number_Of_Transactions,Number_Of_Online_Purchase,Number_Of_Stores_Visited,Number_Of_Returns,Number_Of_Different_Categories
10601,129521199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73.94,0,19.99,0,0,0,0,6,36,2,3,0,3,0,2
10602,129521381,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,57.56,144.96,1999.96,0,0,0,NA,NA,0,3,8,1,0,3
10603,129522027,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,244.98,126.89,0,84.97,0,0,0,0,7,56,0,4,0,4,0,3
10604,129523731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,NA,0,1,0,1,0,1
10605,129525731,0,0,0,0,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,830.81,0,0,149.98,0,0,44.98,0,0,0,0,9,36,0,1,0,1,0,3
10606,129526705,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,48.99,0,0,0,0,0,0,0,19.99,-49.99,0,0,0,0,0,8,46,2,2,0,2,2,3
10607,129532357,4,1,0,0,2,0,0,1,0,1,4,5,4,3,1,579.96,0,0,0,119.98,0,0,299.99,0,0,269.97,3929.95,419.95,139.94,149,6,44,0,1,0,1,18,10
10608,129539517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.99,0,0,6,52,0,1,0,1,0,1
10609,129544650,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,427.49,0,0,0,0,0,299.98,0,0,6,70,1,1,0,1,0,2
10610,129544891,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38.98,189.98,0,0,0,NA,NA,0,1,0,1,4,2
10611,129548281,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,899.98,0,0,24.99,209.98,99.99,0,0,0,7,30,0,2,0,2,0,4
10612,129548602,1,0,0,0,0,0,1,0,0,1,0,0,5,1,0,19.99,0,0,0,0,0,223.96,0,0,39.99,0,0,2189.9,89.99,0,NA,26,0,3,0,3,4,5
10613,129553593,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44.98,0,0,0,0,0,0,189.99,0,0,0,0,49.99,0,0,9,78,0,2,0,2,0,3
10614,129559714,11,0,0,0,0,0,0,2,0,0,0,0,4,3,0,828.99,0,0,0,0,0,0,229.98,0,0,0,0,644.95,429.97,0,5,38,0,3,0,3,0,4
10615,129561593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.98,0,6,48,1,1,0,1,0,1
10616,129562950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10617,129567746,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.95,0,0,0,0,5,44,1,1,0,1,0,1
10618,129570473,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.97,0,0,0,0,0,0,6,50,1,1,0,1,0,1
10619,129571499,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,5,72,0,1,0,1,0,1
10620,129572562,4,0,0,0,0,0,0,0,1,0,2,0,2,0,0,489.96,0,0,0,0,0,0,0,15.99,0,84.99,0,559.98,0,0,9,52,0,2,0,2,2,4
10621,129572724,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97,1129.96,0,0,0,3,NA,0,1,0,1,0,2
10622,129575103,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,123.97,0,10.99,399.99,0,0,0,9,62,0,1,0,1,0,3
10623,129576467,0,0,0,0,0,0,0,4,0,1,1,3,0,0,0,0,0,0,0,0,0,0,134.96,0,3.99,34.99,614.97,0,0,0,5,32,1,1,0,1,0,4
10624,129578228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,0,1,0,1,0,1
10625,129579243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.99,0,0,0,0,NA,NA,0,1,0,1,2,2
10626,129581868,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,38.97,1149.94,214.98,0,0,NA,NA,0,1,0,1,0,4
10627,129584935,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,129.99,0,0,0,0,0,0,0,9.99,0,0,0,0,161.45,0,9,68,0,2,0,2,0,4
10628,129588097,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1349.96,0,0,0,5,56,0,1,0,1,0,2
10629,129590186,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69.97,0,0,0,259.99,79.99,0,9,54,3,1,0,1,0,3
10630,129593085,1,0,0,0,4,0,0,0,2,0,0,0,0,1,0,99.99,0,0,0,699.97,0,0,0,209.98,0,0,0,0,16.99,0,3,26,0,2,0,2,0,4
10631,129593603,0,0,0,0,2,0,0,0,0,1,4,4,0,0,0,0,0,0,0,59.98,0,0,0,0,13.5,99.96,2219.93,0,0,0,1,46,0,1,0,1,4,4
10632,129595175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.96,8,44,2,2,0,2,6,2
10633,129598904,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.98,0,0,7,36,1,1,0,1,0,1
10634,129606945,1,0,0,0,0,0,0,0,0,0,7,5,4,2,0,24.93,0,0,0,0,0,0,0,0,0,209.93,1249.92,577.22,163.82,0,9,52,0,1,0,1,0,5
10635,129607685,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,404.96,0,0,0,0,0,129.99,99.99,0,0,0,NA,NA,0,1,0,1,4,3
10636,129607965,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,189.99,0,0,7,32,0,2,0,2,4,5
10637,129611655,11,0,0,0,0,0,0,0,0,1,7,0,4,0,0,949.62,0,0,0,0,0,0,0,0,39.99,214.86,0,3730.44,0,0,7,42,2,1,0,1,0,4
10638,129612391,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.79,0,0,0,0,0,0,2399.99,0,0,0,NA,NA,0,1,0,1,0,2
10639,129614951,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181.08,0,0,0,0,0,0,0,0,0,0,0,399.99,0,0,NA,22,0,1,0,1,2,2
10640,129620768,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,107.96,1469.96,0,0,0,4,40,2,1,0,1,2,2
10641,129623499,0,0,0,0,0,1,0,0,0,0,1,3,0,1,1,0,0,0,0,0,131,0,0,0,0,24.99,949.97,0,39.99,0,6,34,0,1,0,1,0,5
10642,129625746,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10643,129626016,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,119.99,0,399.99,174.99,0,5,NA,0,1,0,1,0,3
10644,129630323,1,0,0,0,4,0,0,2,12,0,12,4,0,1,1,6.59,0,0,0,609.93,0,0,0,482.86,0,574.68,2899.92,0,27.99,29.99,4,36,0,4,0,4,8,8
10645,129630335,1,3,0,0,0,1,0,0,0,1,4,2,2,1,0,119.96,362.9,0,0,0,99,0,0,0,90,94.42,99.99,2380,179.99,0,7,36,0,3,0,3,6,8
10646,129646076,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.98,0,0,0,0,NA,NA,0,1,0,1,0,1
10647,129655521,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,189.99,0,0,0,0,0,0,0,0,0,49.97,2699.96,0,0,0,7,40,0,1,0,1,0,3
10648,129655637,1,0,0,0,2,0,0,7,3,0,8,5,0,2,0,6.99,0,0,0,449.99,0,0,511.9,74.97,0,701.8,2899.95,0,253.97,0,7,62,0,1,0,1,2,7
10649,129656902,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,357.96,0,0,0,132.98,0,0,4,24,1,2,0,2,0,2
10650,129659489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.96,8,42,2,1,0,1,0,1
10651,129661336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.99,0,0,0,0,9,99,0,1,0,1,0,1
10652,129665863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139.99,0,0,1,52,0,1,0,1,0,2
10653,129669482,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,389.97,0,0,206.96,0,0,0,0,0,0,0,8,28,0,2,2,1,0,3
10654,129670272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.94,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10655,129670989,1,0,0,0,1,0,0,0,0,0,2,0,4,1,0,9.96,0,0,0,109.95,0,0,0,0,0,117.98,0,1175.96,89.99,0,9,64,0,1,0,1,0,5
10656,129677378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.99,0,8,42,1,1,0,1,0,1
10657,129681085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.99,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10658,129682971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.99,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,0,1,0,1,0,1
10659,129683426,4,0,0,0,2,0,0,5,5,1,5,6,2,1,2,867.46,0,0,0,231.98,0,0,215.95,349.9,1.11,209.96,1651.17,309.98,159.97,249.99,NA,NA,0,2,0,2,10,10
10660,129684553,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,0,0,0,0,NA,NA,0,1,0,1,0,1
10661,129684953,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139.99,205.97,0,9,62,0,1,0,1,2,2
10662,129689101,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,664.93,0,0,6,28,0,1,0,1,0,2
10663,129693594,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,429.95,0,0,0,0,0,0,0,0.02,0,0,0,0,0,NA,28,0,1,0,1,0,2
10664,129696573,3,0,0,0,0,0,0,1,0,0,0,0,1,2,0,249.97,0,0,0,0,0,0,11.92,0,0,0,0,99.99,215.98,0,9,50,1,1,0,1,0,4
10665,129699748,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,599.99,0,0,0,0,0,279.97,0,1199.99,0,0,9,42,0,2,0,2,0,3
10666,129700140,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.98,0,0,0,0,6,34,0,1,0,1,0,1
10667,129700646,1,0,0,0,2,0,0,4,0,0,0,0,0,1,0,379.99,0,0,0,639.94,0,0,29.98,0,0,0,0,0,5.99,0,1,24,2,1,0,1,4,4
10668,129701986,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63.98,249.99,0,0,0,5,64,0,1,0,1,2,3
10669,129704004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,8,56,2,1,0,1,0,1
10670,129705977,1,0,0,0,0,0,0,0,0,0,4,0,1,0,2,123.49,0,0,0,0,0,0,0,0,0,204.96,0,199.99,0,109.98,7,46,1,1,0,1,0,4
10671,129706267,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.94,0,0,0,0,0,0,0,4,24,0,2,0,2,2,1
10672,129709690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.99,0,0,0,0,0,0,0,0,0,0,6,64,0,1,0,1,0,1
10673,129713185,0,0,0,0,2,0,0,0,3,0,6,3,0,0,0,0,0,0,0,634.98,0,0,0,254.97,0,150.96,449.96,0,0,0,1,62,0,2,0,2,2,4
10674,129717166,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,59.96,0,0,0,6.99,0,0,0,0,0,99.99,0,0,0,0,4,76,0,1,0,1,0,3
10675,129718860,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,400,0,0,0,0,0,0,39.99,1164.96,0,0,0,7,38,1,1,0,1,0,4
10676,129722149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,0,1,0,1,0,1
10677,129724518,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.24,0,0,0,0,0,0,4,42,0,1,0,1,2,1
10678,129727790,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.99,0,0,3,36,0,1,0,1,0,1
10679,129728364,1,0,0,0,0,0,0,0,1,0,6,2,0,1,0,4.99,0,0,0,0,0,0,0,31.98,0,194.96,1749.98,0,129.99,0,7,32,0,1,0,1,4,5
10680,129729219,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,1,1,0,1,0,1
10681,129730274,0,0,0,0,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,514.96,0,14.99,199.97,29.98,0,0,0,0,0,0,9,48,0,2,0,2,0,4
10682,129732196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.97,2,36,0,1,0,1,0,1
10683,129734100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10684,129734230,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,359.97,0,0,0,0,0,0,0,0,0,0,6,54,0,1,0,1,0,2
10685,129734544,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,9.99,0,0,1049.97,0,0,0,7,38,2,1,0,1,6,4
10686,129739335,2,0,0,0,3,0,0,0,0,2,2,2,0,0,0,12.28,0,0,0,83.98,0,0,0,0,234.98,50.08,209.98,0,0,0,7,56,0,1,0,1,0,5
10687,129742585,2,0,0,0,1,0,0,0,2,0,5,0,0,3,0,200.99,0,0,0,19.99,0,0,0,9.99,0,86.97,0,0,138.97,0,6,42,1,1,0,1,2,5
10688,129746406,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,69.99,0,0,0,0,0,0,5,50,1,1,0,1,0,2
10689,129750766,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34.99,1799.98,0,0,0,NA,NA,0,1,0,1,0,2
10690,129751558,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,29.99,0,0,0,0,0,0,0,0,0,0,2099.94,0,0,0,4,60,0,1,0,1,4,3
10691,129753190,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.96,0,0,NA,NA,0,1,0,1,0,1
10692,129753882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,2,1,0,1,0,1
10693,129753969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.99,0,0,0,0,1,78,1,1,0,1,0,1
10694,129758799,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,549.98,0,0,0,0,7.04,0,0,0,0,0,5,50,0,1,3,0,0,2
10695,129765019,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.97,0,0,0,0,0,0,0,6,40,0,1,0,1,0,1
10696,129765935,0,0,0,1,2,0,0,0,0,0,4,4,0,1,1,0,0,0,400,499.99,0,0,0,0,0,61.93,1379.92,0,9.99,0,5,32,0,1,0,1,0,6
10697,129768311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.98,0,6,44,0,1,0,1,0,1
10698,129768837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99,0,0,0,0,7,42,1,1,0,1,0,1
10699,129771589,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.98,0,0,0,0,NA,NA,0,1,0,1,0,1
10700,129771807,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.02,0,0,2,78,0,1,0,1,1,1
10701,129774746,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.98,0,0,0,0,0,0,0,7,28,0,1,0,1,0,1
10702,129776830,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.64,0,0,0,0,NA,52,0,1,0,1,0,1
10703,129784013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.99,6,30,2,1,0,1,0,1
10704,129793912,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,536.93,0,0,0,0,29.99,299.99,0,9,52,1,2,0,2,0,3
10705,129794613,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,292.58,0,0,0,0,0,0,69.99,0,9,54,0,2,0,2,0,3
10706,129801435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14.99,0,0,0,149.97,NA,NA,0,1,0,1,2,2
10707,129803161,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.98,0,0,0,0,6,30,0,2,0,2,18,2
10708,129808559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.98,5,60,0,1,0,1,0,1
10709,129809958,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.98,0,0,3,44,1,1,0,1,2,2
10710,129810210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.99,0,0,0,0,0,0,0,9,NA,1,1,0,1,0,1
10711,129812063,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.99,0,0,0,0,7,22,0,1,0,1,2,2
10712,129821047,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,44.99,0,0,0,0,0,0,0,0,0,31.98,129.99,0,0,0,7,42,0,1,0,1,0,3
10713,129822268,2,0,0,0,5,0,0,0,1,0,6,1,1,3,1,21.98,0,0,0,714.93,0,0,0,14.99,0,747.95,0,0,155.72,29.99,9,54,0,2,0,2,6,8
10714,129823550,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,315.97,0,84.98,0,0,0,0,4,48,1,1,0,1,0,2
10715,129827946,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,299.92,0,0,0,0,0,0,0,0,0,226.98,0,0,0,212.99,NA,28,0,2,0,2,0,3
10716,129830209,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,400,0,0,0,0,0,0,79.98,1288.98,0,0,0,9,50,1,1,0,1,0,4
10717,129830844,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.99,-19.06,0,0,0,0,NA,34,0,1,0,1,2,2
10718,129833941,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,310.35,0,0,0,0,0,0,199.98,0,0,0,0,0,0,0,7,86,1,1,0,1,0,2
10719,129835331,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6.49,0,0,0,0,0,0,0,0,0,7.99,0,84.98,99.99,0,1,NA,0,1,0,1,0,4
10720,129836363,0,0,0,0,4,0,0,0,0,1,2,0,0,1,1,0,0,0,0,594.94,0,0,0,0,0,14.99,0,0,7.99,459.94,7,56,0,1,0,1,4,5
10721,129836844,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,39.99,0,0,2079.99,119.99,0,7,NA,0,1,0,1,0,3
10722,129838589,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,49.99,0,0,0,0,0,29.99,254.94,0,0,0,3,54,0,2,0,2,0,3
10723,129841501,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,289.99,0,0,0,0,0,0,0,0,0,0,0,189.99,0,0,4,52,0,2,0,2,0,2
10724,129842628,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.96,0,0,1,86,0,1,0,1,0,2
10725,129854410,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49.47,0,0,0,0,0,0,0,0,0,0,0,0,19.62,0,NA,NA,0,1,0,1,0,2
10726,129854872,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,559.93,0,0,0,0,0,0,0,0,0,55.98,0,179.73,249.99,0,4,44,2,2,0,2,0,4
10727,129858142,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,429.98,0,0,1,42,1,1,0,1,2,2
10728,129862295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,0,1,0,1,0,1
10729,129862800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.99,0,3,30,1,1,0,1,2,1
10730,129863540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,8,40,0,1,0,1,0,2
10731,129867433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10732,129872393,4,0,0,0,0,0,0,4,3,1,1,0,2,1,0,481.95,0,0,0,0,0,0,420.96,332.84,0,19.99,0,664.98,199.99,0,4,74,0,3,0,3,0,7
10733,129878726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99,0,0,0,0,NA,NA,0,1,0,1,0,1
10734,129882656,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,49.99,0,0,0,0,0,0,0,119.99,0,0,NA,NA,0,1,0,1,4,2
10735,129885442,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.01,6.99,0,0,0,0,0,149.99,0,629.99,89.99,0,3,70,0,1,0,1,0,6
10736,129887407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.98,0,0,9,44,1,1,0,1,0,1
10737,129887658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.99,0,0,4,54,0,1,0,1,0,1
10738,129888785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.95,0,0,0,199.99,9,58,1,2,0,2,0,2
10739,129894065,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48.94,999.96,0,0,0,6,34,0,1,0,1,12,3
10740,129894563,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0,0,0,0,0,0,0,12.99,99.9,0,0,319.97,0,0,349.98,0,1,28,0,1,0,1,4,4
10741,129897664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,NA,NA,0,1,0,1,0,1
10742,129900161,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,399.98,0,0,0,0,0,0,0,0,443.91,0,3,88,0,3,0,3,0,2
10743,129905365,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.97,0,0,0,0,3,68,0,1,0,1,0,1
10744,129905666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.99,0,0,NA,44,0,1,0,1,0,1
10745,129907271,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,315.96,0,0,219.98,0,0,0,0,9,50,0,2,0,2,0,2
10746,129907605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.99,NA,NA,0,1,0,1,2,1
10747,129909240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.99,7,76,0,1,0,1,0,1
10748,129916089,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,249.99,0,0,3,58,0,1,0,1,0,2
10749,129917187,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.97,0,4,62,0,2,2,1,0,2
10750,129919606,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,474.99,0,0,0,0,0,0,0,159.99,19.98,0,1,34,0,2,0,2,2,3
10751,129924467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,3,28,0,1,0,1,0,1
10752,129926457,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39.99,1499.97,0,0,0,9,40,0,1,0,1,0,3
10753,129927369,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,19.99,0,0,0,0,0,0,0,0,0,0,0,389.98,389.96,0,7,46,2,1,0,1,0,3
10754,129928608,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,1,0,1
10755,129930924,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.99,0,619.97,0,0,4,36,2,2,0,2,0,2
